numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion
16;user_screen_names;doble;100000;0.0281401
17;user_screen_names;doble;100000;0.0280109
18;user_screen_names;doble;100000;0.0281009
19;user_screen_names;doble;100000;0.0280374
20;user_screen_names;doble;100000;0.0292114
1;user_ids;unordered_map;100000;0.00368716
2;user_ids;unordered_map;100000;0.0037258
3;user_ids;unordered_map;100000;0.00368271
4;user_ids;unordered_map;100000;0.003753
5;user_ids;unordered_map;100000;0.00371394
6;user_ids;unordered_map;100000;0.00372704
7;user_ids;unordered_map;100000;0.00372451
8;user_ids;unordered_map;100000;0.00395608
9;user_ids;unordered_map;100000;0.0037289
10;user_ids;unordered_map;100000;0.00470094
11;user_ids;unordered_map;100000;0.00367403
12;user_ids;unordered_map;100000;0.00371327
13;user_ids;unordered_map;100000;0.00370761
14;user_ids;unordered_map;100000;0.00377162
15;user_ids;unordered_map;100000;0.0037395
16;user_ids;unordered_map;100000;0.00374021
17;user_ids;unordered_map;100000;0.0037256
18;user_ids;unordered_map;100000;0.00368766
19;user_ids;unordered_map;100000;0.00370448
20;user_ids;unordered_map;100000;0.0037273
1;user_screen_names;unordered_map;100000;0.00357926
2;user_screen_names;unordered_map;100000;0.00355744
3;user_screen_names;unordered_map;100000;0.00354604
4;user_screen_names;unordered_map;100000;0.00357873
5;user_screen_names;unordered_map;100000;0.00355045
6;user_screen_names;unordered_map;100000;0.00359094
7;user_screen_names;unordered_map;100000;0.0035559
8;user_screen_names;unordered_map;100000;0.0035513
9;user_screen_names;unordered_map;100000;0.0035483
10;user_screen_names;unordered_map;100000;0.00361876
11;user_screen_names;unordered_map;100000;0.0034931
12;user_screen_names;unordered_map;100000;0.00356548
13;user_screen_names;unordered_map;100000;0.00448512
14;user_screen_names;unordered_map;100000;0.00359467
15;user_screen_names;unordered_map;100000;0.00356804
16;user_screen_names;unordered_map;100000;0.00366186
17;user_screen_names;unordered_map;100000;0.00357934
18;user_screen_names;unordered_map;100000;0.00358813
19;user_screen_names;unordered_map;100000;0.00360331
20;user_screen_names;unordered_map;100000;0.00353807
1;user_ids;abierto;110000;0.00634646
2;user_ids;abierto;110000;0.00631188
3;user_ids;abierto;110000;0.00622678
4;user_ids;abierto;110000;0.00629183
5;user_ids;abierto;110000;0.00629471
6;user_ids;abierto;110000;0.0062439
7;user_ids;abierto;110000;0.00624776
8;user_ids;abierto;110000;0.00631891
9;user_ids;abierto;110000;0.00622147
10;user_ids;abierto;110000;0.00616367
11;user_ids;abierto;110000;0.00625004
12;user_ids;abierto;110000;0.00627847
13;user_ids;abierto;110000;0.0062428
14;user_ids;abierto;110000;0.00626
15;user_ids;abierto;110000;0.00624927
16;user_ids;abierto;110000;0.00620158
17;user_ids;abierto;110000;0.00634106
18;user_ids;abierto;110000;0.00629826
19;user_ids;abierto;110000;0.00631067
20;user_ids;abierto;110000;0.00632561
1;user_screen_names;abierto;110000;0.0186097
2;user_screen_names;abierto;110000;0.0182768
3;user_screen_names;abierto;110000;0.0183642
4;user_screen_names;abierto;110000;0.0184953
5;user_screen_names;abierto;110000;0.0183042
6;user_screen_names;abierto;110000;0.0185569
7;user_screen_names;abierto;110000;0.0184459
8;user_screen_names;abierto;110000;0.0184155
9;user_screen_names;abierto;110000;0.0184652
10;user_screen_names;abierto;110000;0.0183096
11;user_screen_names;abierto;110000;0.0187039
12;user_screen_names;abierto;110000;0.0184392
13;user_screen_names;abierto;110000;0.0184722
14;user_screen_names;abierto;110000;0.0184888
15;user_screen_names;abierto;110000;0.0184654
16;user_screen_names;abierto;110000;0.0184196
17;user_screen_names;abierto;110000;0.0183171
18;user_screen_names;abierto;110000;0.0185275
19;user_screen_names;abierto;110000;0.0181876
20;user_screen_names;abierto;110000;0.0183248
1;user_ids;lineal;110000;8.22291
2;user_ids;lineal;110000;8.16781
3;user_ids;lineal;110000;8.12899
4;user_ids;lineal;110000;8.19801
5;user_ids;lineal;110000;8.23079
6;user_ids;lineal;110000;8.17313
7;user_ids;lineal;110000;8.12944
8;user_ids;lineal;110000;8.17794
9;user_ids;lineal;110000;8.20702
10;user_ids;lineal;110000;8.12568
11;user_ids;lineal;110000;8.08839
12;user_ids;lineal;110000;8.28972
13;user_ids;lineal;110000;8.22593
14;user_ids;lineal;110000;8.14205
15;user_ids;lineal;110000;8.15526
16;user_ids;lineal;110000;8.21143
17;user_ids;lineal;110000;8.19426
18;user_ids;lineal;110000;8.09974
19;user_ids;lineal;110000;8.119
20;user_ids;lineal;110000;8.1753
1;user_screen_names;lineal;110000;0.0171294
2;user_screen_names;lineal;110000;0.0170337
3;user_screen_names;lineal;110000;0.0171069
4;user_screen_names;lineal;110000;0.0170705
5;user_screen_names;lineal;110000;0.0170521
6;user_screen_names;lineal;110000;0.0179155
7;user_screen_names;lineal;110000;0.0170989
8;user_screen_names;lineal;110000;0.0170159
9;user_screen_names;lineal;110000;0.0170375
10;user_screen_names;lineal;110000;0.0170609
11;user_screen_names;lineal;110000;0.0175117
12;user_screen_names;lineal;110000;0.0170421
13;user_screen_names;lineal;110000;0.0170219
14;user_screen_names;lineal;110000;0.017012
15;user_screen_names;lineal;110000;0.0171908
16;user_screen_names;lineal;110000;0.0171819
17;user_screen_names;lineal;110000;0.0171486
18;user_screen_names;lineal;110000;0.0170844
19;user_screen_names;lineal;110000;0.0170382
20;user_screen_names;lineal;110000;0.0170059
1;user_ids;cuadratico;110000;15.0267
2;user_ids;cuadratico;110000;14.9447
3;user_ids;cuadratico;110000;15.0821
4;user_ids;cuadratico;110000;14.9596
5;user_ids;cuadratico;110000;14.9628
6;user_ids;cuadratico;110000;14.9444
7;user_ids;cuadratico;110000;15.1099
8;user_ids;cuadratico;110000;14.7986
9;user_ids;cuadratico;110000;15.0102
10;user_ids;cuadratico;110000;14.8675
11;user_ids;cuadratico;110000;14.8885
12;user_ids;cuadratico;110000;14.8022
13;user_ids;cuadratico;110000;15.0046
14;user_ids;cuadratico;110000;14.9901
15;user_ids;cuadratico;110000;14.8538
16;user_ids;cuadratico;110000;14.9869
17;user_ids;cuadratico;110000;14.9278
18;user_ids;cuadratico;110000;14.9589
19;user_ids;cuadratico;110000;14.7604
20;user_ids;cuadratico;110000;15.0818
1;user_screen_names;cuadratico;110000;0.0238504
2;user_screen_names;cuadratico;110000;0.0242751
3;user_screen_names;cuadratico;110000;0.0233756
4;user_screen_names;cuadratico;110000;0.0235232
5;user_screen_names;cuadratico;110000;0.0237343
6;user_screen_names;cuadratico;110000;0.0237763
7;user_screen_names;cuadratico;110000;0.023232
8;user_screen_names;cuadratico;110000;0.0236188
9;user_screen_names;cuadratico;110000;0.023736
10;user_screen_names;cuadratico;110000;0.023601
11;user_screen_names;cuadratico;110000;0.0233409
12;user_screen_names;cuadratico;110000;0.0237232
13;user_screen_names;cuadratico;110000;0.0237126
14;user_screen_names;cuadratico;110000;0.0245373
15;user_screen_names;cuadratico;110000;0.0234466
16;user_screen_names;cuadratico;110000;0.0236519
17;user_screen_names;cuadratico;110000;0.0236436
18;user_screen_names;cuadratico;110000;0.023625
19;user_screen_names;cuadratico;110000;0.0236861
20;user_screen_names;cuadratico;110000;0.0236276
1;user_ids;doble;110000;0.00994477
2;user_ids;doble;110000;0.00994378
3;user_ids;doble;110000;0.00995687
4;user_ids;doble;110000;0.00993227
5;user_ids;doble;110000;0.00993423
6;user_ids;doble;110000;0.00993785
7;user_ids;doble;110000;0.00997517
8;user_ids;doble;110000;0.0097898
9;user_ids;doble;110000;0.0099283
10;user_ids;doble;110000;0.00985497
11;user_ids;doble;110000;0.0100014
12;user_ids;doble;110000;0.00981684
13;user_ids;doble;110000;0.00980096
14;user_ids;doble;110000;0.00985223
15;user_ids;doble;110000;0.0102476
16;user_ids;doble;110000;0.00982066
17;user_ids;doble;110000;0.00992927
18;user_ids;doble;110000;0.00981699
19;user_ids;doble;110000;0.00987671
20;user_ids;doble;110000;0.00985988
1;user_screen_names;doble;110000;0.0313206
2;user_screen_names;doble;110000;0.0311327
3;user_screen_names;doble;110000;0.0312747
4;user_screen_names;doble;110000;0.0314369
5;user_screen_names;doble;110000;0.031383
6;user_screen_names;doble;110000;0.0311581
7;user_screen_names;doble;110000;0.0313233
8;user_screen_names;doble;110000;0.0313444
9;user_screen_names;doble;110000;0.0315145
10;user_screen_names;doble;110000;0.0312998
11;user_screen_names;doble;110000;0.0315559
12;user_screen_names;doble;110000;0.0313753
13;user_screen_names;doble;110000;0.0313326
14;user_screen_names;doble;110000;0.0315971
15;user_screen_names;doble;110000;0.0316562
16;user_screen_names;doble;110000;0.031534
17;user_screen_names;doble;110000;0.0314418
18;user_screen_names;doble;110000;0.0314064
19;user_screen_names;doble;110000;0.0317307
20;user_screen_names;doble;110000;0.0319517
1;user_ids;unordered_map;110000;0.00391149
2;user_ids;unordered_map;110000;0.00391953
3;user_ids;unordered_map;110000;0.00396896
4;user_ids;unordered_map;110000;0.00389278
5;user_ids;unordered_map;110000;0.00392123
6;user_ids;unordered_map;110000;0.00392481
7;user_ids;unordered_map;110000;0.00389389
8;user_ids;unordered_map;110000;0.00397476
9;user_ids;unordered_map;110000;0.00393939
10;user_ids;unordered_map;110000;0.00398519
11;user_ids;unordered_map;110000;0.00398885
12;user_ids;unordered_map;110000;0.00399866
13;user_ids;unordered_map;110000;0.00392969
14;user_ids;unordered_map;110000;0.00386269
15;user_ids;unordered_map;110000;0.00392241
16;user_ids;unordered_map;110000;0.00395211
17;user_ids;unordered_map;110000;0.00395745
18;user_ids;unordered_map;110000;0.00390037
19;user_ids;unordered_map;110000;0.00392461
20;user_ids;unordered_map;110000;0.0039102
1;user_screen_names;unordered_map;110000;0.0037687
2;user_screen_names;unordered_map;110000;0.00383442
3;user_screen_names;unordered_map;110000;0.0038417
4;user_screen_names;unordered_map;110000;0.00382974
5;user_screen_names;unordered_map;110000;0.00381706
6;user_screen_names;unordered_map;110000;0.00384246
7;user_screen_names;unordered_map;110000;0.00385507
8;user_screen_names;unordered_map;110000;0.00394975
9;user_screen_names;unordered_map;110000;0.00380835
10;user_screen_names;unordered_map;110000;0.00374887
11;user_screen_names;unordered_map;110000;0.00381883
12;user_screen_names;unordered_map;110000;0.00373947
13;user_screen_names;unordered_map;110000;0.00384787
14;user_screen_names;unordered_map;110000;0.00387051
15;user_screen_names;unordered_map;110000;0.00381565
16;user_screen_names;unordered_map;110000;0.0037975
17;user_screen_names;unordered_map;110000;0.00383319
18;user_screen_names;unordered_map;110000;0.00378774
19;user_screen_names;unordered_map;110000;0.00380419
20;user_screen_names;unordered_map;110000;0.00380595
1;user_ids;abierto;120000;0.00663499
2;user_ids;abierto;120000;0.00658133
3;user_ids;abierto;120000;0.00664555
4;user_ids;abierto;120000;0.00661794
5;user_ids;abierto;120000;0.00653787
6;user_ids;abierto;120000;0.00661181
7;user_ids;abierto;120000;0.0065593
8;user_ids;abierto;120000;0.00660726
9;user_ids;abierto;120000;0.00664749
10;user_ids;abierto;120000;0.0065962
11;user_ids;abierto;120000;0.00665404
12;user_ids;abierto;120000;0.00654539
13;user_ids;abierto;120000;0.00662264
14;user_ids;abierto;120000;0.00657263
15;user_ids;abierto;120000;0.0066275
16;user_ids;abierto;120000;0.00665215
17;user_ids;abierto;120000;0.00660258
18;user_ids;abierto;120000;0.0066735
19;user_ids;abierto;120000;0.00661626
20;user_ids;abierto;120000;0.00662758
1;user_screen_names;abierto;120000;0.0201275
2;user_screen_names;abierto;120000;0.0193851
3;user_screen_names;abierto;120000;0.0200617
4;user_screen_names;abierto;120000;0.0203744
5;user_screen_names;abierto;120000;0.0201349
6;user_screen_names;abierto;120000;0.0191028
7;user_screen_names;abierto;120000;0.0195845
8;user_screen_names;abierto;120000;0.019897
9;user_screen_names;abierto;120000;0.0196053
10;user_screen_names;abierto;120000;0.0188486
11;user_screen_names;abierto;120000;0.0195864
12;user_screen_names;abierto;120000;0.0196463
13;user_screen_names;abierto;120000;0.0195258
14;user_screen_names;abierto;120000;0.0195652
15;user_screen_names;abierto;120000;0.0200513
16;user_screen_names;abierto;120000;0.0197265
17;user_screen_names;abierto;120000;0.0200425
18;user_screen_names;abierto;120000;0.0189883
19;user_screen_names;abierto;120000;0.0197784
20;user_screen_names;abierto;120000;0.0200511
1;user_ids;lineal;120000;9.05351
2;user_ids;lineal;120000;9.1567
3;user_ids;lineal;120000;9.19324
4;user_ids;lineal;120000;9.0982
5;user_ids;lineal;120000;9.12672
6;user_ids;lineal;120000;9.16977
7;user_ids;lineal;120000;10.2442
8;user_ids;lineal;120000;9.3474
9;user_ids;lineal;120000;9.15403
10;user_ids;lineal;120000;9.20302
11;user_ids;lineal;120000;9.46057
12;user_ids;lineal;120000;9.12427
13;user_ids;lineal;120000;9.17088
14;user_ids;lineal;120000;9.17515
15;user_ids;lineal;120000;9.06001
16;user_ids;lineal;120000;9.14169
17;user_ids;lineal;120000;9.15321
18;user_ids;lineal;120000;9.02349
19;user_ids;lineal;120000;9.08765
20;user_ids;lineal;120000;9.14381
1;user_screen_names;lineal;120000;0.0187305
2;user_screen_names;lineal;120000;0.0188537
3;user_screen_names;lineal;120000;0.0190658
4;user_screen_names;lineal;120000;0.0188825
5;user_screen_names;lineal;120000;0.0187403
6;user_screen_names;lineal;120000;0.0189027
7;user_screen_names;lineal;120000;0.0188537
8;user_screen_names;lineal;120000;0.0198604
9;user_screen_names;lineal;120000;0.0188649
10;user_screen_names;lineal;120000;0.0187883
11;user_screen_names;lineal;120000;0.0188542
12;user_screen_names;lineal;120000;0.0189495
13;user_screen_names;lineal;120000;0.0187902
14;user_screen_names;lineal;120000;0.0189421
15;user_screen_names;lineal;120000;0.0199865
16;user_screen_names;lineal;120000;0.0188574
17;user_screen_names;lineal;120000;0.0190089
18;user_screen_names;lineal;120000;0.0188609
19;user_screen_names;lineal;120000;0.0188666
20;user_screen_names;lineal;120000;0.0187644
1;user_ids;cuadratico;120000;16.6236
2;user_ids;cuadratico;120000;16.6008
3;user_ids;cuadratico;120000;16.6109
4;user_ids;cuadratico;120000;16.6601
5;user_ids;cuadratico;120000;16.5279
6;user_ids;cuadratico;120000;16.7229
7;user_ids;cuadratico;120000;16.5307
8;user_ids;cuadratico;120000;16.6681
9;user_ids;cuadratico;120000;16.5035
10;user_ids;cuadratico;120000;16.723
11;user_ids;cuadratico;120000;16.6358
12;user_ids;cuadratico;120000;16.5556
13;user_ids;cuadratico;120000;16.4062
14;user_ids;cuadratico;120000;16.6347
15;user_ids;cuadratico;120000;16.4964
16;user_ids;cuadratico;120000;16.6973
17;user_ids;cuadratico;120000;16.3867
18;user_ids;cuadratico;120000;16.6466
19;user_ids;cuadratico;120000;16.5814
20;user_ids;cuadratico;120000;16.6676
1;user_screen_names;cuadratico;120000;0.0257733
2;user_screen_names;cuadratico;120000;0.0255397
3;user_screen_names;cuadratico;120000;0.0255207
4;user_screen_names;cuadratico;120000;0.0254978
5;user_screen_names;cuadratico;120000;0.0255607
6;user_screen_names;cuadratico;120000;0.0255505
7;user_screen_names;cuadratico;120000;0.025428
8;user_screen_names;cuadratico;120000;0.0257318
9;user_screen_names;cuadratico;120000;0.0256447
10;user_screen_names;cuadratico;120000;0.0251533
11;user_screen_names;cuadratico;120000;0.0254063
12;user_screen_names;cuadratico;120000;0.0255017
13;user_screen_names;cuadratico;120000;0.0254621
14;user_screen_names;cuadratico;120000;0.0253526
15;user_screen_names;cuadratico;120000;0.0255397
16;user_screen_names;cuadratico;120000;0.0262629
17;user_screen_names;cuadratico;120000;0.0257654
18;user_screen_names;cuadratico;120000;0.0255548
19;user_screen_names;cuadratico;120000;0.0256949
20;user_screen_names;cuadratico;120000;0.0256219
1;user_ids;doble;120000;0.011227
2;user_ids;doble;120000;0.011182
3;user_ids;doble;120000;0.0111015
4;user_ids;doble;120000;0.0111828
5;user_ids;doble;120000;0.0112726
6;user_ids;doble;120000;0.0112009
7;user_ids;doble;120000;0.0111453
8;user_ids;doble;120000;0.0112328
9;user_ids;doble;120000;0.011217
10;user_ids;doble;120000;0.0112511
11;user_ids;doble;120000;0.0112058
12;user_ids;doble;120000;0.0112922
13;user_ids;doble;120000;0.0110718
14;user_ids;doble;120000;0.0112281
15;user_ids;doble;120000;0.0111975
16;user_ids;doble;120000;0.0111613
17;user_ids;doble;120000;0.0112563
18;user_ids;doble;120000;0.0112491
19;user_ids;doble;120000;0.0111818
20;user_ids;doble;120000;0.0111558
1;user_screen_names;doble;120000;0.0336161
2;user_screen_names;doble;120000;0.0348216
3;user_screen_names;doble;120000;0.0340502
4;user_screen_names;doble;120000;0.0340543
5;user_screen_names;doble;120000;0.0339141
6;user_screen_names;doble;120000;0.0341268
7;user_screen_names;doble;120000;0.0342134
8;user_screen_names;doble;120000;0.0341311
9;user_screen_names;doble;120000;0.0341415
10;user_screen_names;doble;120000;0.0341373
11;user_screen_names;doble;120000;0.0339667
12;user_screen_names;doble;120000;0.0343954
13;user_screen_names;doble;120000;0.0338174
14;user_screen_names;doble;120000;0.0339841
15;user_screen_names;doble;120000;0.0341331
16;user_screen_names;doble;120000;0.0347726
17;user_screen_names;doble;120000;0.0339776
18;user_screen_names;doble;120000;0.0341977
19;user_screen_names;doble;120000;0.0341749
20;user_screen_names;doble;120000;0.0339117
1;user_ids;unordered_map;120000;0.00408897
2;user_ids;unordered_map;120000;0.00405582
3;user_ids;unordered_map;120000;0.00404163
4;user_ids;unordered_map;120000;0.00409698
5;user_ids;unordered_map;120000;0.00408685
6;user_ids;unordered_map;120000;0.00405562
7;user_ids;unordered_map;120000;0.00404222
8;user_ids;unordered_map;120000;0.00403885
9;user_ids;unordered_map;120000;0.00414862
10;user_ids;unordered_map;120000;0.00404989
11;user_ids;unordered_map;120000;0.00402058
12;user_ids;unordered_map;120000;0.00408683
13;user_ids;unordered_map;120000;0.00415586
14;user_ids;unordered_map;120000;0.00404263
15;user_ids;unordered_map;120000;0.00406472
16;user_ids;unordered_map;120000;0.00411292
17;user_ids;unordered_map;120000;0.00404845
18;user_ids;unordered_map;120000;0.00407807
19;user_ids;unordered_map;120000;0.00404182
20;user_ids;unordered_map;120000;0.00408694
1;user_screen_names;unordered_map;120000;0.00394468
2;user_screen_names;unordered_map;120000;0.00397785
3;user_screen_names;unordered_map;120000;0.00397287
4;user_screen_names;unordered_map;120000;0.0039995
5;user_screen_names;unordered_map;120000;0.00398809
6;user_screen_names;unordered_map;120000;0.00399854
7;user_screen_names;unordered_map;120000;0.00401005
8;user_screen_names;unordered_map;120000;0.00405448
9;user_screen_names;unordered_map;120000;0.0040133
10;user_screen_names;unordered_map;120000;0.00405415
11;user_screen_names;unordered_map;120000;0.00406773
12;user_screen_names;unordered_map;120000;0.00402163
13;user_screen_names;unordered_map;120000;0.00398548
14;user_screen_names;unordered_map;120000;0.00400131
15;user_screen_names;unordered_map;120000;0.00399726
16;user_screen_names;unordered_map;120000;0.00404117
17;user_screen_names;unordered_map;120000;0.00402779
18;user_screen_names;unordered_map;120000;0.0039802
19;user_screen_names;unordered_map;120000;0.00396008
20;user_screen_names;unordered_map;120000;0.00402215
1;user_ids;abierto;130000;0.00695181
2;user_ids;abierto;130000;0.00688997
3;user_ids;abierto;130000;0.0068787
4;user_ids;abierto;130000;0.00693102
5;user_ids;abierto;130000;0.0069645
6;user_ids;abierto;130000;0.00693507
7;user_ids;abierto;130000;0.00700601
8;user_ids;abierto;130000;0.00695578
9;user_ids;abierto;130000;0.00686803
10;user_ids;abierto;130000;0.00690374
11;user_ids;abierto;130000;0.00692226
12;user_ids;abierto;130000;0.00691812
13;user_ids;abierto;130000;0.00697081
14;user_ids;abierto;130000;0.00694784
15;user_ids;abierto;130000;0.00691741
16;user_ids;abierto;130000;0.00694147
17;user_ids;abierto;130000;0.00690298
18;user_ids;abierto;130000;0.00697976
19;user_ids;abierto;130000;0.00698712
20;user_ids;abierto;130000;0.00692919
1;user_screen_names;abierto;130000;0.0216818
2;user_screen_names;abierto;130000;0.021632
3;user_screen_names;abierto;130000;0.0213603
4;user_screen_names;abierto;130000;0.0216465
5;user_screen_names;abierto;130000;0.0221897
6;user_screen_names;abierto;130000;0.0218992
7;user_screen_names;abierto;130000;0.0216559
8;user_screen_names;abierto;130000;0.0217413
9;user_screen_names;abierto;130000;0.0217253
10;user_screen_names;abierto;130000;0.0216034
11;user_screen_names;abierto;130000;0.0217704
12;user_screen_names;abierto;130000;0.0215545
13;user_screen_names;abierto;130000;0.0207711
14;user_screen_names;abierto;130000;0.0215924
15;user_screen_names;abierto;130000;0.022206
16;user_screen_names;abierto;130000;0.0217571
17;user_screen_names;abierto;130000;0.0217589
18;user_screen_names;abierto;130000;0.0218736
19;user_screen_names;abierto;130000;0.0216492
20;user_screen_names;abierto;130000;0.0217023
1;user_ids;lineal;130000;10.0571
2;user_ids;lineal;130000;10.1071
3;user_ids;lineal;130000;10.056
4;user_ids;lineal;130000;10.0129
5;user_ids;lineal;130000;10.0996
6;user_ids;lineal;130000;10.4668
7;user_ids;lineal;130000;10.0637
8;user_ids;lineal;130000;10.156
9;user_ids;lineal;130000;10.1726
10;user_ids;lineal;130000;10.0237
11;user_ids;lineal;130000;10.0832
12;user_ids;lineal;130000;10.2002
13;user_ids;lineal;130000;10.044
14;user_ids;lineal;130000;10.1106
15;user_ids;lineal;130000;10.1608
16;user_ids;lineal;130000;10.0643
17;user_ids;lineal;130000;10.1018
18;user_ids;lineal;130000;10.1883
19;user_ids;lineal;130000;10.0894
20;user_ids;lineal;130000;10.0906
1;user_screen_names;lineal;130000;0.0204423
2;user_screen_names;lineal;130000;0.0204828
3;user_screen_names;lineal;130000;0.020435
4;user_screen_names;lineal;130000;0.0209293
5;user_screen_names;lineal;130000;0.0205008
6;user_screen_names;lineal;130000;0.0204705
7;user_screen_names;lineal;130000;0.021294
8;user_screen_names;lineal;130000;0.0203961
9;user_screen_names;lineal;130000;0.0204002
10;user_screen_names;lineal;130000;0.0204167
11;user_screen_names;lineal;130000;0.0203929
12;user_screen_names;lineal;130000;0.02041
13;user_screen_names;lineal;130000;0.0204361
14;user_screen_names;lineal;130000;0.0203931
15;user_screen_names;lineal;130000;0.0204435
16;user_screen_names;lineal;130000;0.0203955
17;user_screen_names;lineal;130000;0.0204632
18;user_screen_names;lineal;130000;0.0203971
19;user_screen_names;lineal;130000;0.0204393
20;user_screen_names;lineal;130000;0.0204567
1;user_ids;cuadratico;130000;18.3604
2;user_ids;cuadratico;130000;18.0798
3;user_ids;cuadratico;130000;18.2119
4;user_ids;cuadratico;130000;18.3409
5;user_ids;cuadratico;130000;18.1589
6;user_ids;cuadratico;130000;18.2268
7;user_ids;cuadratico;130000;18.1162
8;user_ids;cuadratico;130000;18.1933
9;user_ids;cuadratico;130000;18.1221
10;user_ids;cuadratico;130000;18.1079
11;user_ids;cuadratico;130000;18.168
12;user_ids;cuadratico;130000;18.2849
13;user_ids;cuadratico;130000;18.323
14;user_ids;cuadratico;130000;18.2618
15;user_ids;cuadratico;130000;18.3334
16;user_ids;cuadratico;130000;18.2112
17;user_ids;cuadratico;130000;18.2776
18;user_ids;cuadratico;130000;18.1978
19;user_ids;cuadratico;130000;18.229
20;user_ids;cuadratico;130000;18.8453
1;user_screen_names;cuadratico;130000;0.0298582
2;user_screen_names;cuadratico;130000;0.0286411
3;user_screen_names;cuadratico;130000;0.0287414
4;user_screen_names;cuadratico;130000;0.0288641
5;user_screen_names;cuadratico;130000;0.0288401
6;user_screen_names;cuadratico;130000;0.0286599
7;user_screen_names;cuadratico;130000;0.0287173
8;user_screen_names;cuadratico;130000;0.028748
9;user_screen_names;cuadratico;130000;0.028555
10;user_screen_names;cuadratico;130000;0.028785
11;user_screen_names;cuadratico;130000;0.0286364
12;user_screen_names;cuadratico;130000;0.0287765
13;user_screen_names;cuadratico;130000;0.0285969
14;user_screen_names;cuadratico;130000;0.0287382
15;user_screen_names;cuadratico;130000;0.0286823
16;user_screen_names;cuadratico;130000;0.0285507
17;user_screen_names;cuadratico;130000;0.0286802
18;user_screen_names;cuadratico;130000;0.0286497
19;user_screen_names;cuadratico;130000;0.0287904
20;user_screen_names;cuadratico;130000;0.0287529
1;user_ids;doble;130000;0.0125973
2;user_ids;doble;130000;0.0126059
3;user_ids;doble;130000;0.0126698
4;user_ids;doble;130000;0.0126115
5;user_ids;doble;130000;0.0125885
6;user_ids;doble;130000;0.0126825
7;user_ids;doble;130000;0.0125921
8;user_ids;doble;130000;0.0125233
9;user_ids;doble;130000;0.0125451
10;user_ids;doble;130000;0.0128381
11;user_ids;doble;130000;0.0124728
12;user_ids;doble;130000;0.0125915
13;user_ids;doble;130000;0.012599
14;user_ids;doble;130000;0.0125764
15;user_ids;doble;130000;0.01269
16;user_ids;doble;130000;0.0126027
17;user_ids;doble;130000;0.012628
18;user_ids;doble;130000;0.0124688
19;user_ids;doble;130000;0.012498
20;user_ids;doble;130000;0.0124628
1;user_screen_names;doble;130000;0.0379055
2;user_screen_names;doble;130000;0.0381094
3;user_screen_names;doble;130000;0.0379281
4;user_screen_names;doble;130000;0.0378249
5;user_screen_names;doble;130000;0.0379613
6;user_screen_names;doble;130000;0.0380253
7;user_screen_names;doble;130000;0.0379808
8;user_screen_names;doble;130000;0.0380464
9;user_screen_names;doble;130000;0.0380315
10;user_screen_names;doble;130000;0.0379636
11;user_screen_names;doble;130000;0.0380121
12;user_screen_names;doble;130000;0.0380164
13;user_screen_names;doble;130000;0.0388893
14;user_screen_names;doble;130000;0.0380388
15;user_screen_names;doble;130000;0.0393466
16;user_screen_names;doble;130000;0.0379265
17;user_screen_names;doble;130000;0.0380093
18;user_screen_names;doble;130000;0.0379763
19;user_screen_names;doble;130000;0.0380967
20;user_screen_names;doble;130000;0.0379022
1;user_ids;unordered_map;130000;0.00437496
2;user_ids;unordered_map;130000;0.00442502
3;user_ids;unordered_map;130000;0.00438849
4;user_ids;unordered_map;130000;0.00437091
5;user_ids;unordered_map;130000;0.00439738
6;user_ids;unordered_map;130000;0.00443775
7;user_ids;unordered_map;130000;0.00434919
8;user_ids;unordered_map;130000;0.00439304
9;user_ids;unordered_map;130000;0.00438066
10;user_ids;unordered_map;130000;0.00437654
11;user_ids;unordered_map;130000;0.00443437
12;user_ids;unordered_map;130000;0.00436353
13;user_ids;unordered_map;130000;0.00442582
14;user_ids;unordered_map;130000;0.00444381
15;user_ids;unordered_map;130000;0.00444244
16;user_ids;unordered_map;130000;0.00437133
17;user_ids;unordered_map;130000;0.00441677
18;user_ids;unordered_map;130000;0.00438454
19;user_ids;unordered_map;130000;0.00443544
20;user_ids;unordered_map;130000;0.00445535
1;user_screen_names;unordered_map;130000;0.00438899
2;user_screen_names;unordered_map;130000;0.00473402
3;user_screen_names;unordered_map;130000;0.00427641
4;user_screen_names;unordered_map;130000;0.0043738
5;user_screen_names;unordered_map;130000;0.00432161
6;user_screen_names;unordered_map;130000;0.00432952
7;user_screen_names;unordered_map;130000;0.00430198
8;user_screen_names;unordered_map;130000;0.00435514
9;user_screen_names;unordered_map;130000;0.00430384
10;user_screen_names;unordered_map;130000;0.00433499
11;user_screen_names;unordered_map;130000;0.00435136
12;user_screen_names;unordered_map;130000;0.00434815
13;user_screen_names;unordered_map;130000;0.00428512
14;user_screen_names;unordered_map;130000;0.00429011
15;user_screen_names;unordered_map;130000;0.00436829
16;user_screen_names;unordered_map;130000;0.00431089
17;user_screen_names;unordered_map;130000;0.00426829
18;user_screen_names;unordered_map;130000;0.00430753
19;user_screen_names;unordered_map;130000;0.00437026
20;user_screen_names;unordered_map;130000;0.0042968
1;user_ids;abierto;140000;0.00746881
2;user_ids;abierto;140000;0.0074436
3;user_ids;abierto;140000;0.00747389
4;user_ids;abierto;140000;0.0075745
5;user_ids;abierto;140000;0.00750764
6;user_ids;abierto;140000;0.00743551
